ID,Gruppo,Collezione,Editore,Anno,Tipologia,Numero,Soggetto,Squadra / Sezione,Rarità,Condizione,Quantità,Note
Pan_CUK_Eng_S_25_0047,CUK,English Premier League 2024-2025,Panini,2025,Sticker,47,Evanilson,AFC Bournemouth,,,1,
Pan_CSP_La _S_25_413 A,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,413 A,Toni Moya,Real Saragozza,,,1,
Pan_CSP_La _S_25_291 B,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,291 B,Gabilondo,Malaga,,,1,
Pan_CSP_La _S_25_0159,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,159,Arbilla,Eibar,,,1,
Pan_CSP_La _S_25_0098,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,98,Squadra,Castellon,,,1,
Pan_CSP_La _S_25_0090,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,90,Luis Munoz,Cartagena,,,1,
Pan_CSP_La _S_25_0084,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,84,Alcala,Cartagena,,,1,
Pan_CSP_La _S_25_0004,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,4,Raul Lizoain,Albacete,,,1,
Pan_CSP_La _S_25_0116,CSP,La Liga Hypermotion 2024-2025,Panini,2025,Sticker,116,Scudetto,Cordoba,,,1,
Pan_CSP_Lig_S_26_EG1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,EG1,Ayoze,Villarreal,,,1,
Pan_CSP_Lig_S_26_MC 9,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MC 9,Oblak,Atletico Madrid,,,1,
Pan_CSP_Lig_S_26_MIX 18,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MIX 18,Mingueza / Javi Rodriguez,Celta Vigo,,,1,
Pan_CSP_Lig_S_26_MIX 11,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MIX 11,Isco / Lo Celso,Betis,,,1,
Pan_CSP_Lig_S_26_ELC 15A,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ELC 15A,Josan,Elche,,,1,
Pan_CSP_Lig_S_26_ELC 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ELC 14,Nico Fernandez,Elche,,,1,
Pan_CSP_Lig_S_26_ELC 11,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ELC 11,Alex Febas,Elche,,,1,
Pan_CSP_Lig_S_26_ELC 2,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ELC 2,Eder Sarabia,Elche,,,1,
Pan_CSP_Lig_S_26_RAY 17,CSP,Liga Este 2025-2026,Panini,2026,Sticker,RAY 17,Sergio Camello,Rayo Vallecano,,,1,
Pan_CSP_Lig_S_26_RAY 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,RAY 14,Isi,Rayo Vallecano,,,1,
Pan_CSP_Lig_S_26_RAY 11,CSP,Liga Este 2025-2026,Panini,2026,Sticker,RAY 11,Pathe Ciss,Rayo Vallecano,,,3,
Pan_CSP_Lig_S_26_VAL 19,CSP,Liga Este 2025-2026,Panini,2026,Sticker,VAL 19,Hugo Duro,Valencia,,,1,
Pan_CSP_Lig_S_26_VAL 17,CSP,Liga Este 2025-2026,Panini,2026,Sticker,VAL 17,Sergi Canos,Valencia,,,2,
Pan_CSP_Lig_S_26_VAL 16,CSP,Liga Este 2025-2026,Panini,2026,Sticker,VAL 16,Luis Rioja,Valencia,,,1,
Pan_CSP_Lig_S_26_RMA 10A,CSP,Liga Este 2025-2026,Panini,2026,Sticker,RMA 10A,Ferland Mendy,Real Madrid,,,1,
Pan_CSP_Lig_S_26_RMA 1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,RMA 1,Scudetto,Real Madrid,,,1,
Pan_CSP_Lig_S_26_SEV 13,CSP,Liga Este 2025-2026,Panini,2026,Sticker,SEV 13,Lucien Agoume,Sevilla,,,1,
Pan_CSP_Lig_S_26_SEV 3,CSP,Liga Este 2025-2026,Panini,2026,Sticker,SEV 3,Orjan Nyland,Sevilla,,,1,
Pan_CSP_Lig_S_26_SEV 1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,SEV 1,Scudetto,Sevilla,,,1,
Pan_CSP_Lig_S_26_BET 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BET 14,Pablo Fornals,Betis,,,1,
Pan_CSP_Lig_S_26_BET 9,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BET 9,Romain Perraud,Betis,,,1,
Pan_CSP_Lig_S_26_BET 4,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BET 4,Adrian San Miguel,Betis,,,1,
Pan_CSP_Lig_S_26_OSA 19,CSP,Liga Este 2025-2026,Panini,2026,Sticker,OSA 19,Ante Budimir,Osasuna,,,1,
Pan_CSP_Lig_S_26_OSA 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,OSA 14,Ruben Garcia,Osasuna,,,1,
Pan_CSP_Lig_S_26_CEL 5,CSP,Liga Este 2025-2026,Panini,2026,Sticker,CEL 5,Javi Rodriguez,Celta Vigo,,,3,
Pan_CSP_Lig_S_26_OVI 8,CSP,Liga Este 2025-2026,Panini,2026,Sticker,OVI 8,David Costas,Real Oviedo,,,2,
Pan_CSP_Lig_S_26_SOC 10A,CSP,Liga Este 2025-2026,Panini,2026,Sticker,SOC 10A,Javi Lopez,Real Sociedad,,,1,
Pan_CSP_Lig_S_26_MAL 15,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MAL 15,Dani Rodriguez,Mallorca,,,3,
Pan_CSP_Lig_S_26_MAL 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MAL 14,Antonio Sanchez,Mallorca,,,2,
Pan_CSP_Lig_S_26_MAL 5B,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MAL 5B,Mateu Morey,Mallorca,,,1,
Pan_CSP_Lig_S_26_MAL 3,CSP,Liga Este 2025-2026,Panini,2026,Sticker,MAL 3,Dominik Greif,Mallorca,,,1,
Pan_CSP_Lig_S_26_ESP 20,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ESP 20,Pere Milla,Espanyol,,,1,
Pan_CSP_Lig_S_26_ESP 19,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ESP 19,Javier Puado,Espanyol,,,3,
Pan_CSP_Lig_S_26_ESP 8,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ESP 8,Pablo Ramon,Espanyol,,,1,
Pan_CSP_Lig_S_26_ESP 4,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ESP 4,Angel Fortuno,Espanyol,,,2,
Pan_CSP_Lig_S_26_ESP 1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ESP 1,Scudetto,Espanyol,,,2,
Pan_CSP_Lig_S_26_GET 11,CSP,Liga Este 2025-2026,Panini,2026,Sticker,GET 11,Mauro Arambarri,Getafe,,,2,
Pan_CSP_Lig_S_26_GET 9B,CSP,Liga Este 2025-2026,Panini,2026,Sticker,GET 9B,Juan Berrocal,Getafe,,,1,
Pan_CSP_Lig_S_26_GIR 18B,CSP,Liga Este 2025-2026,Panini,2026,Sticker,GIR 18B,Gabriel Misehouy,Girona,,,1,
Pan_CSP_Lig_S_26_GIR 4B,CSP,Liga Este 2025-2026,Panini,2026,Sticker,GIR 4B,Juan Carlos,Girona,,,2,
Pan_CSP_Lig_S_26_GIR 1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,GIR 1,Scudetto,Girona,,,3,
Pan_CSP_Lig_S_26_LEV 17,CSP,Liga Este 2025-2026,Panini,2026,Sticker,LEV 17,Ivan Romero,Levante,,,3,
Pan_CSP_Lig_S_26_VIL 8,CSP,Liga Este 2025-2026,Panini,2026,Sticker,VIL 8,Willy Kambwala,Villarreal,,,1,
Pan_CSP_Lig_S_26_BAR 19,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BAR 19,Lamine Yamal,Barcelona,,,1,
Pan_CSP_Lig_S_26_BAR 10B,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BAR 10B,Gerard Martin,Barcelona,,,1,
Pan_CSP_Lig_S_26_BAR 1,CSP,Liga Este 2025-2026,Panini,2026,Sticker,BAR 1,Scudetto,Barcelona,,,1,
Pan_CSP_Lig_S_26_ATH 20,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATH 20,Alejandro Berenguer,Athletic Bilbao,,,2,
Pan_CSP_Lig_S_26_ATH 12,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATH 12,Benat Prados,Athletic Bilbao,,,5,
Pan_CSP_Lig_S_26_ATH 5A,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATH 5A,Andoni Gorosabel,Athletic Bilbao,,,1,
Pan_CSP_Lig_S_26_ATL 14,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATL 14,Koke,Atletico Madrid,,,3,
Pan_CSP_Lig_S_26_ATL 7,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATL 7,Robin Le Normand,Atletico Madrid,,,1,
Pan_CSP_Lig_S_26_ATL 5,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ATL 5,Nahuel Molina,Atletico Madrid,,,1,
Pan_CSP_Lig_S_26_ALA 19,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ALA 19,Tomas Conechny,Deportivo Alaves,,,2,
Pan_CSP_Lig_S_26_ALA 17,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ALA 17,Carlos Vicente,Deportivo Alaves,,,1,
Pan_CSP_Lig_S_26_ALA 13,CSP,Liga Este 2025-2026,Panini,2026,Sticker,ALA 13,Guridi,Deportivo Alaves,,,2,
Top_CHL_Chr_C_26_0195,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,195,Oihan Sancet,Athletic Bilbao,,,1,
Top_CHL_Chr_C_26_0189,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,189,Conor Gallagher,Atletico Madrid,,,1,
Top_CHL_Chr_C_26_0187,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,187,Lennart Karl,Bayern Monaco,,,1,
Top_CHL_Chr_C_26_0186,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,186,Chris Wood,Nottingham Forest,,,1,
Top_CHL_Chr_C_26_0180,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,180,Guela Doue,Strasburgo,,,1,
Top_CHL_Chr_C_26_0174,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,174,Pablo Garcia,Betis,,,1,
Top_CHL_Chr_C_26_0172,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,172,Franco Mastantuono,Real Madrid,,,1,
Top_CHL_Chr_C_26_0164,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,164,Declan Rice,Arsenal,,,1,
Top_CHL_Chr_C_26_0161,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,161,Igor Jesus,Nottingham Forest,,,1,
Top_CHL_Chr_C_26_0154,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,154,Julian Alvarez,Atletico Madrid,,,1,
Top_CHL_Chr_C_26_0151,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,151,Mika Godts,Ajax,,,1,
Top_CHL_Chr_C_26_0148,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,148,Alistair Johnston,Celtic,,,1,
Top_CHL_Chr_C_26_0146,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,146,Michael Bresser,PSV,,,1,
Top_CHL_Chr_C_26_0138,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,138,Ferran Torres,Barcelona,,,1,
Top_CHL_Chr_C_26_0132,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,132,Gavi,Barcelona,,,1,
Top_CHL_Chr_C_26_0126,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,126,Jarne Steuckers,Genk,,,1,
Top_CHL_Chr_C_26_0120,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,120,Ousmane Diallo,Borussia Dortmund,,,1,
Top_CHL_Chr_C_26_0111,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,111,Dro,Barcelona,,,1,
Top_CHL_Chr_C_26_0110,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,110,Emanuel Emegha,Strasburgo,,,1,
Top_CHL_Chr_C_26_0094,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,94,Lucas Michal,Monaco,,,1,
Top_CHL_Chr_C_26_0091,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,91,Dan Burn,Newcastle,,,1,
Top_CHL_Chr_C_26_0198,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,198,Desire Doue,Paris Saint Germain,,,1,
Top_CHL_Chr_C_26_0086,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,86,Endrick,Real Madrid,,,1,
Top_CHL_Chr_C_26_0080,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,80,Omar Marmoush,Manchester City,,,1,
Top_CHL_Chr_C_26_0079,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,79,Virgil Van Dijk,Liverpool,,,1,
Top_CHL_Chr_C_26_0072,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,72,Ibrahim Maza,Bayer Leverkusen,,,1,
Top_CHL_Chr_C_26_0070,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,70,Reece James,Chelsea,,,1,
Top_CHL_Chr_C_26_0068,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,68,Lewis Hall,Newcastle,,,1,
Top_CHL_Chr_C_26_0056,CHL,Chrome UEFA Club Competitions 2025-2026,Topps,2026,Card,56,Mikey Moore,Rangers,,,1,
